Price,Bedrooms,Bathrooms,Area,Location
4800000,4,3,400,Kafr Abdo
190000,1,1,65,Nakheel
290000,2,1,100,Nakheel
310000,2,1,120,Nakheel
240000,2,1,120,Nakheel
470000,3,1,130,Nakheel
370000,2,1,125,Nakheel
210000,2,1,100,Nakheel
3300000,3,3,170,Smoha
2500000,3,2,140,Smoha
165000,2,1,80,Nakheel
3200000,3,2,260,Louran
1100000,2,1,85,Smoha
170000,1,1,50,Nakheel
2500000,3,1,155,Louran
500000,2,1,85,Asafra
185000,2,1,90,Nakheel
2550000,2,2,165,Sidi Beshr
950000,3,1,187,Miami
3564000,3,3,264,Glim
2250000,3,2,150,Glim
2450000,3,2,155,Smoha
1000000,3,2,140,Victoria
7400000,3,3,297,Azarita
1900000,3,1,145,Azarita
1900000,4,2,170,San Stefano
475000,2,1,75,Nakheel
3700000,3,3,216,Cleopatra
460000,3,2,140,Nakheel
2250000,3,2,155,Smoha
2300000,3,3,175,Smoha
550000,3,1,135,Agami
3350000,3,2,219,Kafr Abdo
1100000,3,1,125,Gianaclis
2300000,3,2,160,Al Ibrahimiyyah
1350000,2,2,125,Smoha
235000,3,1,110,Bacchus
630000,3,1,110,Mandara
2000000,2,1,140,Louran
1850000,3,2,150,Moharam Bik
4100000,4,3,288,Smoha
1250000,3,2,177,Moharam Bik
12000000,4,4,320,San Stefano
370000,2,1,110,Nakheel
3000000,3,3,250,Smoha
280000,2,1,100,Nakheel
200000,2,2,260,Nakheel
255000,2,2,190,Agami
460000,3,1,120,Nakheel
310000,2,1,100,Nakheel
200000,2,1,90,Nakheel
435000,2,1,130,Nakheel
290000,3,1,100,Agami
320000,2,1,120,Agami
315000,2,1,100,Nakheel
295000,2,1,100,Agami
850000,2,1,80,Dhahria
1500000,2,1,110,Smoha
6180804,4,4,210,San Stefano
1650000,3,2,63,Maamoura
260000,3,1,100,Agami
300000,3,1,110,Agami
420000,2,2,162,Nakheel
340000,2,1,250,Nakheel
260000,2,1,90,Agami
200000,2,1,90,Nakheel
550000,2,1,120,Agami
1900000,3,2,155,Smoha
800000,3,1,100,Agami
2200000,4,2,170,Smoha
315000,2,1,100,Nakheel
500000,2,1,90,Moharam Bik
2200000,3,2,145,Abu Qir
1650000,3,1,165,Moharam Bik
850000,3,2,135,Mandara
1300000,2,1,106,Smoha
2640000,3,3,220,Louran
2015000,3,2,145,Bolkly
3100000,3,3,220,Smoha
1200000,3,1,145,Sidi Gaber
1850000,3,2,145,Gianaclis
375000,3,1,100,Agami
1150000,3,2,154,Mandara
840000,3,1,115,Al Hadrah
3000000,3,2,160,Sporting
1375000,3,1,110,Bolkly
2750000,3,2,200,Sidi Gaber
790000,2,1,90,Al Ibrahimiyyah
4000000,4,3,223,Smoha
3300000,3,3,200,Sporting
1600000,2,1,90,Azarita
6000000,3,4,320,Mandara
3000000,3,3,225,Smoha
4450001,3,2,251,Zezenia
160000,1,1,70,Nakheel
420000,2,1,125,Nakheel
1950000,3,1,180,Smoha
2950000,3,2,187,Kafr Abdo
1100000,2,1,120,Miami
3300000,3,2,140,Sidi Beshr
240000,2,1,108,Nakheel
2100000,3,2,155,Roushdy
260000,2,1,180,Nakheel
950000,3,1,150,Sidi Beshr
2850000,6,3,215,Miami
430000,2,1,120,Nakheel
2300000,3,2,170,Bolkly
1650000,3,3,194,Borg al-Arab
1485000,3,1,155,Miami
195000,2,1,85,Nakheel
200000,2,1,90,Nakheel
220000,2,1,110,Nakheel
240000,2,1,180,Nakheel
420000,2,2,140,Nakheel
150000,2,1,100,Nakheel
1500000,3,2,103,Saba Pasha
1700000,2,2,140,Montazah
425000,2,2,140,Nakheel
2000000,3,2,165,Mandara
4200000,4,3,245,Smoha
335000,2,1,125,Nakheel
275000,2,1,100,Nakheel
6862000,4,3,242,Zezenia
320000,2,1,110,Nakheel
420000,3,2,140,Nakheel
410000,3,1,130,Nakheel
330000,3,2,130,Nakheel
2500000,3,2,135,Sidi Gaber
4200000,3,2,180,Moharam Bik
400000,1,1,55,Moharam Bik
2000000,3,2,145,Smoha
550000,3,1,130,Miami
1250000,3,1,135,Miami
1650000,2,2,100,Maamoura
750000,2,1,110,Seyouf
1300000,3,2,165,Mandara
245000,2,1,100,Nakheel
245000,3,2,160,Nakheel
270000,3,2,110,Agami
600000,2,1,130,Agami
2350000,3,3,210,Roushdy
1750000,3,2,160,Smoha
185000,2,1,90,Nakheel
340000,3,1,110,Agami
2650500,3,2,171,Smoha
450000,2,1,85,Mandara
2250000,2,2,150,Saba Pasha
420000,3,1,130,Agami
270000,2,1,100,Nakheel
975000,3,1,115,Miami
5407000,3,3,200,Smoha
295000,2,1,110,Nakheel
200000,3,1,125,Nakheel
3600000,3,3,217,Smoha
3000000,3,3,200,Mandara
4000000,4,3,260,Gianaclis
280000,2,1,120,Nakheel
365000,3,2,120,Nakheel
460000,2,1,130,Nakheel
220000,3,1,120,Nakheel
280000,2,1,120,Nakheel
1300000,3,2,150,Agami
2902500,3,2,135,Smoha
3400000,3,2,247,Zezenia
2310000,3,2,156,Saba Pasha
370000,2,2,130,Nakheel
435000,2,1,120,Nakheel
2474000,3,2,147,Smoha
550000,2,1,90,Seyouf
2510000,3,2,135,Saba Pasha
800000,3,1,100,Awayed
150000,2,1,60,Agami
500000,3,2,130,Agami
225000,2,1,110,Sidi Beshr
400000,3,1,140,Asafra
1800000,3,3,205,Mandara
2400000,2,1,130,Smoha
1580000,4,1,120,Miami
500000,2,2,450,Agami
850000,4,1,180,Bahray - Anfoshy
320000,3,1,110,Nakheel
45000,2,1,85,Sidi Beshr
1200000,3,1,210,Sidi Beshr
176000,4,1,70,Seyouf
950000,3,2,225,Nakheel
1150000,3,3,154,Mandara
180000,2,1,80,Mandara
185000,2,1,85,Agami
390000,3,1,140,Agami
280000,5,2,240,Seyouf
660000,4,2,200,Agami
20000000,2,1,100,Agami
450000,2,1,100,Agami
350000,2,1,100,Asafra
295000,2,1,100,Nakheel
275000,2,1,110,Nakheel
1850000,4,2,190,Sidi Beshr
3000000,3,2,150,Camp Caesar
430000,3,1,100,Victoria
1800000,3,2,170,Louran
520000,2,1,90,Asafra
280000,2,1,110,Nakheel
550000,2,1,90,Sidi Beshr
100000,2,1,90,Sidi Beshr
285000,2,1,120,Nakheel
285000,2,1,180,Nakheel
220000,2,1,90,Nakheel
2150000,3,2,190,Agami
240000,2,1,110,Nakheel
100000,1,1,95,Victoria
270000,2,1,90,Al Hadrah
200000,3,1,70,Agami
5950000,3,2,240,Smoha
1700000,3,2,10,Louran
950000,3,1,187,Sidi Beshr
200000,3,2,165,Attarin
450000,3,2,120,Mandara
470000,2,1,73,Sidi Beshr
250000,2,1,65,Labban
430000,2,1,100,Fleming
1650000,3,2,131,Louran
900000,3,2,135,Mandara
1700000,3,1,135,Smoha
550000,1,1,70,Mandara
250000,3,1,95,Agami
250000,3,1,90,Fleming
6000000,2,2,136,Fleming
1150000,2,1,115,Stanley
220000,2,1,85,Agami
2000000,2,2,135,Mandara
200000,2,1,200,Nakheel
320000,2,1,100,Moharam Bik
420000,3,1,120,Agami
250000,3,1,140,Dekheila
415000,2,1,120,Sidi Beshr
1200000,3,1,120,Sidi Beshr
1450000,3,3,175,Gianaclis
900000,4,2,200,Sidi Gaber
4500000,4,3,245,Smoha
380000,3,1,100,Agami
900000,2,2,120,Asafra
225000,2,1,60,Sidi Beshr
320000,2,1,110,Agami
420000,2,1,80,Miami
180000,2,1,70,Agami
1100000,3,2,260,Sidi Beshr
1700000,3,2,128,Smoha
900000,3,2,150,Seyouf
5000000,4,2,205,Camp Caesar
400000,3,1,100,Sidi Beshr
2500000,3,2,150,Roushdy
1550000,2,1,106,Louran
325000,2,1,110,Maamoura
4200000,3,3,172,Azarita
750000,3,3,250,Abu Talat
850000,2,1,137,Seyouf
850000,3,1,109,Moharam Bik
350000,2,2,105,Agami
360000,2,1,75,Agami
500000,2,1,100,Bahray - Anfoshy
260000,2,1,120,Nakheel
475000,3,1,110,Agami
4326000,2,2,188,San Stefano
1850000,3,2,136,Cleopatra
215000,3,1,75,Mandara
600000,2,1,100,Sidi Beshr
750000,3,1,130,Miami
2200000,3,3,220,Mandara
550000,1,2,167,Agami
1550000,3,2,155,Sidi Beshr
1950000,3,3,220,Mandara
7200000,4,4,288,San Stefano
750000,5,2,300,Agami
2250000,3,2,150,Glim
300000,2,1,90,Agami
450000,2,1,90,Miami
650000,3,1,135,Miami
175000,2,1,100,Awayed
190000,2,1,60,Wardian
295000,2,1,50,Al Hadrah
475000,3,1,90,Karmous
700000,2,1,95,Miami
220000,2,1,75,Agami
550000,3,2,120,Agami
475000,3,1,142,Sidi Beshr
530000,2,1,95,Seyouf
2550000,3,2,145,Mandara
1125000,2,1,144,Borg al-Arab
370000,4,2,145,Al Ibrahimiyyah
370000,3,2,130,Agami
1020000,3,2,140,Victoria
1000000,3,2,150,Fleming
400000,2,1,110,Agami
950000,3,2,150,Mandara
700000,2,1,125,Moharam Bik
650000,3,1,100,Seyouf
650000,2,1,85,Asafra
3200000,3,2,235,San Stefano
260000,3,1,100,Seyouf
3900000,4,3,235,Smoha
3800000,3,2,177,Smoha
275000,3,1,100,Nakheel
270000,2,1,100,Agami
750000,4,2,250,Agami
350000,2,1,85,Sidi Beshr
175000,2,1,65,Agami
3500000,3,2,170,Al Ibrahimiyyah
370000,2,1,85,Victoria
360000,3,1,125,Nakheel
1100000,3,1,130,Miami
2502500,3,2,143,Smoha
550000,2,2,120,Agami
1850000,3,2,190,Saba Pasha
100000,3,2,122,Abu Talat
750000,3,1,90,Wardian
1125000,2,1,144,Borg al-Arab
290000,2,1,95,Agami
320000,3,1,120,Nakheel
350000,2,1,125,Nakheel
1350000,3,2,135,Sidi Gaber
475000,3,1,100,Sidi Beshr
1100000,3,1,100,Sidi Beshr
165000,2,1,80,Kabbary
4000000,3,2,177,Smoha
850000,2,1,115,Gianaclis
380000,2,1,100,Victoria
4000000,3,2,177,Smoha
1700000,2,1,115,Roushdy
7300001,3,2,366,Raml Station
4150000,4,3,248,Smoha
470000,2,1,90,Miami
1000000,3,2,165,Seyouf
3900000,3,3,250,Smoha
265000,2,1,180,Nakheel
6500001,4,3,286,Raml Station
4028000,3,3,212,Smoha
1250000,3,1,125,Victoria
350000,3,1,95,Mandara
120000,1,1,60,Karmous
1800000,3,2,165,Smoha
3736000,3,3,177,Moharam Bik
900000,3,2,160,Sidi Beshr
350000,3,1,95,Mandara
2380000,3,2,140,Smoha
4451000,3,2,177,Moharam Bik
1800000,3,1,150,Sidi Beshr
2640000,3,2,160,Saba Pasha
2225000,2,1,117,Moharam Bik
2444000,2,2,129,Moharam Bik
2600000,3,2,186,Glim
3420000,3,2,180,Saba Pasha
3100000,3,3,150,Smoha
3000000,3,2,180,Smoha
580000,2,1,80,Sidi Beshr
2250000,3,2,195,Cleopatra
190000,2,1,85,Agami
850000,2,2,120,Maamoura
14000000,2,1,120,Maamoura
1030000,3,2,132,Smoha
350000,2,1,100,Nakheel
750000,3,1,100,Moharam Bik
450000,2,1,75,Asafra
1600000,3,2,145,Saba Pasha
280000,2,1,75,Mandara
170000,2,1,100,Agami
4950000,3,2,360,Camp Caesar
750000,2,1,95,Seyouf
250000,2,1,90,Agami
500000,3,1,150,Agami
350000,3,1,110,Smoha
5500000,7,3,275,Glim
5500000,7,3,275,Glim
750000,3,1,125,Agami
1100000,3,1,200,Seyouf
260000,2,1,90,Nakheel
185000,2,1,100,Nakheel
400000,2,2,135,Nakheel
320000,3,1,100,Moharam Bik
190000,2,1,100,Nakheel
4300000,3,3,243,Smoha
370000,3,1,90,Seyouf
3000000,3,3,220,Smoha
325000,3,1,120,Nakheel
7000000,5,3,385,Camp Caesar
850000,2,1,100,Sidi Gaber
560000,2,1,80,Sidi Beshr
320000,3,1,150,Agami
1150000,3,1,145,Mandara
350000,2,1,107,Sidi Beshr
680000,2,1,100,Miami
130000,2,2,65,Sidi Beshr
240000,2,1,180,Nakheel
750000,3,1,105,Sidi Beshr
3000000,3,2,145,Glim
3300000,4,2,300,Azarita
470000,3,1,90,Miami
185000,3,1,100,Agami
1400000,3,2,170,Miami
650000,5,1,125,Moharam Bik
550000,3,1,90,Moharam Bik
550000,4,2,180,Agami
1100000,4,1,135,Gianaclis
175000,2,1,100,Awayed
285000,3,1,110,Asafra
900000,3,2,140,Agami
500000,2,1,100,Agami
340000,2,1,85,Labban
370000,3,2,120,Agami
1650000,3,2,186,Saba Pasha
290000,2,1,110,Nakheel
450000,2,1,120,Agami
840000,2,1,100,Bahray - Anfoshy
280000,2,1,90,Nakheel
950000,3,1,125,Mandara
700000,3,1,150,Agami
800000,2,1,100,Attarin
700000,4,1,120,Al Hadrah
750000,3,1,135,Miami
265000,2,1,90,Nakheel
4000000,3,3,264,Glim
1900000,3,2,145,Sidi Beshr
480000,2,1,100,Agami
190000,2,1,70,Mandara
430000,3,2,165,Nakheel
1100000,2,1,86,Smoha
4450000,3,2,153,Maamoura
380000,3,1,120,Mandara
600000,2,1,95,Manshiyya
85000,1,1,95,Amreya
875000,3,2,150,Agami
300000,2,1,105,Agami
900000,4,2,140,Moharam Bik
580000,3,2,160,Nakheel
345000,3,1,130,Nakheel
285000,3,1,130,Nakheel
330000,2,1,110,Nakheel
750000,3,2,140,Agami
170000,2,1,80,Agami
1550000,3,1,145,Sporting
3600000,3,2,150,Miami
1280000,2,1,124,Miami
1800000,3,2,160,Miami
1250000,3,1,135,Agami
500000,3,1,125,Agami
230000,2,1,75,Agami
750000,2,1,105,Miami
1100000,2,1,115,Sidi Beshr
520000,3,1,115,Agami
2500000,3,2,160,Al Ibrahimiyyah
190000,2,1,50,Al Hadrah
130000,1,1,90,Awayed
720000,2,1,115,Bahray - Anfoshy
220000,2,1,90,Seyouf
1900000,2,5,200,Moharam Bik
900000,2,1,105,Sidi Beshr
300000,2,1,55,Moharam Bik
490000,2,1,80,Montazah
170000,2,1,90,Agami
130000,2,1,65,Abu Talat
2310000,3,2,156,Saba Pasha
2100000,3,2,136,Smoha
350000,3,1,95,Mandara
1700000,3,1,110,Mandara
370000,2,1,100,Agami
550000,3,2,110,Sidi Beshr
3750000,3,3,177,Moharam Bik
195000,2,1,110,Nakheel
520000,3,2,130,Nakheel
470000,3,1,90,Mandara
410000,3,2,140,Nakheel
3500000,4,3,300,Glim
2300000,3,2,140,Asafra
180000,2,1,70,Agami
4760000,3,3,238,Roushdy
1800000,3,1,85,Azarita
1300000,2,1,113,Sidi Gaber
490000,3,1,125,Agami
370000,2,1,90,Agami
350000,3,1,100,Al Hadrah
1850000,3,2,180,Sidi Beshr
2510000,3,2,135,Saba Pasha
420000,3,1,100,Miami
3400000,3,2,170,Smoha
3002000,3,2,158,Smoha
4600000,3,2,220,San Stefano
3990000,3,3,210,Smoha
1700000,3,1,125,Sidi Gaber
2280000,2,1,75,Awayed
2200000,3,1,145,Bahray - Anfoshy
170000,2,1,55,Nakheel
1200000,3,1,135,Moharam Bik
290000,3,1,100,Agami
1550000,3,2,155,Montazah
2800000,3,2,239,Roushdy
400000,3,2,125,Nakheel
600000,2,1,115,Montazah
970000,2,2,97,Sidi Beshr
660000,3,2,115,Sidi Beshr
1000000,3,2,136,Miami
1500000,3,1,110,Moharam Bik
185000,1,1,60,Nakheel
530000,3,1,120,Sidi Beshr
500000,3,1,117,Agami
1600000,3,2,150,Sidi Beshr
330000,2,1,80,Agami
3500000,3,2,170,Sporting
2850000,4,3,260,Miami
390000,2,1,90,Maamoura
1600000,3,2,170,Al Ibrahimiyyah
600000,2,1,75,Sidi Beshr
2957000,3,2,169,Smoha
300000,2,1,85,Agami
560000,2,1,115,Mandara
210000,3,1,120,Agami
2700000,3,2,170,Roushdy
3000000,3,3,200,Mandara
680000,2,1,100,Awayed
1500000,3,2,160,Sidi Beshr
335000,2,1,110,Nakheel
400000,3,1,90,Moharam Bik
300000,2,1,85,Abu Talat
8500000,4,4,320,Glim
700000,3,1,130,Smoha
345000,2,2,140,Nakheel
130000,2,1,75,Abu Talat
1250000,6,3,258,Seyouf
750000,3,2,150,Agami
300000,2,1,85,Agami
280000,3,1,90,Awayed
180000,3,1,80,Mandara
195000,2,1,180,Nakheel
900000,2,1,100,Sidi Beshr
850000,3,2,150,Borg al-Arab
250000,3,1,120,Dekheila
180000,2,1,75,Mandara
180000,2,1,60,Moharam Bik
750000,4,1,120,Miami
990000,2,1,130,Attarin
460000,2,1,120,Agami
260000,2,1,50,Victoria
1150000,2,1,100,Kafr Abdo
360000,3,1,85,Wardian
1250000,3,2,135,Gianaclis
350000,3,1,110,Agami
170000,1,1,70,Nakheel
350000,3,1,130,Nakheel
290000,3,1,120,Nakheel
2250000,3,2,100,Sidi Beshr
500000,2,2,130,Agami
360000,3,2,125,Nakheel
310000,2,2,120,Nakheel
390000,2,2,130,Nakheel
170000,1,1,60,Nakheel
210000,1,1,60,Nakheel
170000,2,1,60,Nakheel
400000,3,1,100,Karmous
250000,1,1,75,Abu Talat
1050000,3,1,135,Sidi Gaber
950000,2,1,180,Abu Qir
310000,2,1,110,Nakheel
110000,2,1,65,Dhahria
1750000,3,2,160,Louran
3750000,4,3,285,Smoha
650000,3,1,135,Montazah
325000,2,1,120,Agami
200000,2,1,85,Agami
160000,1,1,90,Agami
750000,2,2,150,Gomrok
145000,2,1,85,Nakheel
350000,2,1,102,Awayed
330000,2,1,120,Nakheel
850000,3,1,125,Sidi Beshr
900000,3,1,135,Miami
850000,3,1,115,Bahray - Anfoshy
220000,2,1,75,Moharam Bik
450000,2,1,90,Miami
790000,4,1,140,Mandara
250000,2,1,80,Montazah
335000,2,1,125,Nakheel
320000,1,1,95,Karmous
245000,2,1,100,Nakheel
2500000,4,3,235,Smoha
390000,2,1,80,Victoria
370000,3,1,135,Nakheel
350000,3,1,120,Agami
345000,2,1,130,Nakheel
480000,2,1,96,Sidi Beshr
150000,3,1,120,Nakheel
265000,2,1,110,Nakheel
1400000,3,2,165,Miami
245000,2,1,100,Nakheel
120000,1,1,50,Agami
370000,3,1,140,Agami
295000,3,1,120,Nakheel
370000,1,1,90,Bacchus
944000,3,1,116,Moharam Bik
620000,4,2,137,Seyouf
600000,3,2,97,Sidi Beshr
480000,3,1,120,Maamoura
420000,2,1,80,Sidi Beshr
1300000,3,3,300,Agami
3600000,4,2,230,Smoha
1850000,3,2,145,Cleopatra
600000,2,1,80,Sidi Beshr
375000,2,1,95,Asafra
650000,2,1,80,Gomrok
620000,3,1,140,Miami
150000,3,1,90,Borg al-Arab
320000,2,1,120,Nakheel
250000,2,1,75,Abu Qir
290000,2,1,90,Nakheel
750000,2,1,138,Miami
3000000,3,2,167,Asafra
1300000,3,1,140,Al Hadrah
230000,3,1,95,Agami
1850000,3,2,136,Cleopatra
175000,2,1,80,Awayed
850000,3,1,135,Sidi Beshr
380000,3,2,160,Seyouf
900000,3,1,140,Miami
750000,2,1,100,Miami
390000,3,2,200,Nakheel
390000,2,1,100,Agami
295000,2,1,110,Nakheel
400000,2,1,70,Amreya
500000,2,1,100,Victoria
1050000,3,1,115,Ras El Tin
500000,1,2,150,Agami
300000,2,1,100,Agami
260000,2,1,90,Nakheel
850000,3,1,100,Sidi Beshr
330000,3,1,110,Nakheel
7500000,3,5,600,Smoha
120000,2,1,90,Seyouf
600000,3,1,140,Abu Qir
950000,3,2,137,Seyouf
850000,3,1,110,Mandara
265000,2,1,110,Nakheel
320000,2,1,111,Agami
270000,2,1,120,Nakheel
320000,2,1,110,Nakheel
260000,3,2,130,Nakheel
720000,3,1,120,Labban
185000,2,1,130,Nakheel
85000,2,1,83,Agami
950000,1,1,35,Cleopatra
130000,1,1,70,Agami
1350000,3,1,115,Sidi Beshr
1550000,3,1,125,Camp Caesar
650000,3,1,110,Moharam Bik
320000,3,1,110,Agami
285000,2,1,100,Nakheel
1500000,4,2,220,Miami
160000,1,1,90,Asafra
350000,2,1,100,Agami
230000,2,1,80,Agami
390000,2,1,90,Asafra
4500000,2,2,150,Roushdy
350000,2,1,60,Al Ibrahimiyyah
700000,2,1,115,Bahray - Anfoshy
450000,3,1,90,Miami
180000,1,1,60,Nakheel
170000,3,1,110,Amreya
500000,2,1,80,Agami
650000,3,1,160,Agami
330000,2,1,75,Sidi Beshr
550000,2,1,85,Miami
5700000,3,2,225,Smoha
300000,2,1,90,Nakheel
330000,2,1,85,Agami
300000,3,1,120,Agami
120000,2,1,60,Karmous
335000,2,1,75,Mandara
350000,3,1,100,Montazah
190000,2,1,85,Agami
390000,2,1,85,Agami
550000,3,1,135,Sidi Beshr
320000,3,1,10,Agami
270000,2,1,90,Nakheel
750000,4,2,300,Agami
1750000,3,2,210,Fleming
200000,3,2,120,Nakheel
1875000,2,2,125,Smoha
300000,2,1,100,Agami
650000,3,1,140,Agami
650000,3,1,110,Mandara
340000,2,2,130,Nakheel
350000,1,1,75,Abu Qir
280000,2,1,120,Nakheel
380000,2,1,120,Miami
2850000,3,2,150,Smoha
855000,3,1,145,Mandara
630000,3,1,110,Miami
1400000,2,1,120,Sidi Beshr
340000,2,1,130,Nakheel
700000,2,1,90,Sidi Beshr
170000,2,1,110,Maamoura
1350000,3,1,145,Miami
270000,2,1,85,Seyouf
190000,4,1,110,Agami
1400000,3,2,175,Miami
350000,3,2,120,Agami
300000,1,1,95,Mandara
2300000,3,1,146,Smoha
3200000,3,2,192,Kafr Abdo
620000,3,1,105,Miami
370000,3,1,100,Agami
400000,2,1,110,Agami
250000,2,1,110,Agami
1300000,2,2,124,Asafra
5500000,2,1,120,Seyouf
350000,4,2,140,Schutz
1200000,2,1,70,Sidi Beshr
185000,1,1,60,Nakheel
330000,3,1,110,Nakheel
3000000,3,2,200,San Stefano
350000,3,1,135,Agami
275000,3,2,150,Nakheel
185000,3,1,125,Nakheel
310000,3,1,120,Nakheel
235000,2,1,100,Nakheel
360000,3,1,130,Nakheel
1000000,2,1,95,Sidi Beshr
850000,3,1,120,Agami
1190000,3,1,160,Fleming
400000,5,2,165,Karmous
590000,3,1,185,Sidi Beshr
1800000,1,1,80,Maamoura
245000,3,1,90,Awayed
85000,1,1,50,Abu Qir
320000,2,1,75,Mandara
400000,2,1,80,Moharam Bik
190000,2,1,115,Agami
330000,2,1,85,Labban
320000,2,1,100,Attarin
1000000,3,2,150,Fleming
250000,3,1,75,Schutz
350000,4,2,165,Agami
880000,3,1,125,Seyouf
420000,2,2,125,Nakheel
520000,3,2,130,Nakheel
400000,3,2,125,Nakheel
240000,2,1,90,Nakheel
850000,2,1,80,Manshiyya
900000,2,1,75,Maamoura
1850000,3,2,170,Smoha
200000,2,1,85,Agami
310000,2,1,100,Nakheel
470000,2,2,130000,Nakheel
240000,2,1,110,Nakheel
290000,3,2,125,Nakheel
525000,3,2,130,Nakheel
700000,4,2,120,Moharam Bik
450000,3,1,150,Agami
210000,1,1,65,Fleming
400000,2,1,180,Agami
550000,3,1,150,Agami
1850000,3,2,145,Cleopatra
235000,2,1,125,Nakheel
280000,2,1,100,Nakheel
650000,3,1,100000,Schutz
1850000,3,2,165,Glim
290000,2,1,100,Nakheel
430000,2,1,85,Moharam Bik
600000,2,1,80,Sidi Beshr
675000,3,2,250,Nakheel
390000,2,2,160,Nakheel
850000,4,2,195,Bacchus
230000,2,1,85,Sidi Beshr
1200000,3,2,121,Victoria
390000,2,1,130,Nakheel
350000,2,2,100,Agami
330000,2,2,120,Nakheel
2000000,3,2,200,Ras El Tin
380000,3,1,140,Nakheel
450000,3,1,100,Sidi Beshr
400000,2,1,85,Bacchus
600000,2,1,95,Abu Qir
260000,2,1,100,Nakheel
165000,2,1,120,Nakheel
880000,2,1,125,Sidi Beshr
265000,2,1,80,Nakheel
1000000,2,1,115,Maamoura
350000,4,1,230,Nakheel
265000,2,1,100,Nakheel
800000,3,1,125,Sidi Beshr
300000,2,1,80,Dhahria
700000,3,1,190,Agami
3000000,3,1,90,Moharam Bik
180000,2,1,60,Montazah
235000,1,1,95,Agami
550000,2,1,115,Agami
430000,3,1,95,Seyouf
500000,3,1,90,Sidi Beshr
1500000,2,1,85,Wardian
500000,2,1,75,Victoria
180000,1,1,70,Agami
185000,3,1,100,Agami
3250000,4,2,270,Louran
160000,1,1,90,Asafra
1800000,3,2,180,Miami
200000,2,1,100,Agami
90000,1,1,52,Amreya
370000,4,2,200,Nakheel
180000,1,1,60,Nakheel
4000000,2,2,135,Stanley
1500000,4,1,160,Al Ibrahimiyyah
590000,2,1,91,Sidi Beshr
950000,3,2,180,Agami
630000,3,1,100,Sidi Beshr
1500000,3,1,200,Miami
1000000,3,1,170,Mandara
650000,2,1,120,Mandara
1400000,3,1,230,Asafra
220000,3,1,75,Maamoura
1400000,3,1,145,Asafra
1600000,3,2,155,Smoha
520000,3,1,100,Sidi Beshr
360000,2,1,90,Miami
370000,2,1,70,Abu Talat
1625000,3,1,125,Moharam Bik
800000,10,6,10,Agami
650000,3,1,120,Wardian
1400000,3,2,155,Seyouf
200000,2,1,65,Agami
4284900,3,3,207,Smoha
550000,3,1,120,Seyouf
1980000,2,2,120,Smoha
1750000,3,3,170,Montazah
650000,2,1,125,Mandara
1300000,3,2,150,Miami
3150000,3,2,260,Louran
350000,2,2,120,Agami
375000,2,1,82,Seyouf
1200000,3,2,105,Miami
2908750,3,2,179,Smoha
2350000,2,1,110,Sporting
295000,2,1,100,Nakheel
250000,2,1,65,Seyouf
310000,2,1,100,Nakheel
1100000,3,1,140,Miami
2470000,2,1,137,Azarita
225000,2,1,83,Agami
530000,3,1,120,Sidi Beshr
1950000,3,2,165,Sidi Beshr
200000,3,2,120,Agami
1500000,3,2,160,Sporting
450000,2,1,90,Bacchus
150000,2,1,75,Agami
370000,3,1,100,Sidi Gaber
770000,3,1,110,Seyouf
120000,1,1,60,Victoria
450000,2,1,106,Seyouf
4100000,4,3,300,Smoha
1500000,3,2,250,Sidi Beshr
550000,2,1,110,Abu Qir
600000,3,1,110,Sidi Beshr
675000,3,2,240,Agami
245000,1,1,70,Montazah
1450000,3,1,141,Seyouf
150000,2,1,90,Agami
200000,2,1,90,Nakheel
290000,2,1,85,Abu Qir
2200000,4,3,223,Smoha
1750000,3,2,160,Smoha
800000,3,2,130,Seyouf
1150000,3,1,134,Moharam Bik
2300000,3,1,140,Saba Pasha
2600000,3,1,150,Raml Station
600000,3,1,100,Sidi Beshr
3636188,4,2,165,Moharam Bik
1350000,3,1,176,Montazah
220000,2,1,100,Agami
200000,2,1,70,Abu Qir
3500000,3,2,240,Smoha
1500000,3,1,160,Abu Qir
950000,2,1,950000,Asafra
850000,3,1,125,Moharam Bik
2000000,3,2,158,Miami
230000,3,1,70,Fleming
950000,2,1,150,Asafra
250000,2,1,100,Nakheel
260000,2,1,160,Nakheel
790000,3,1,125,Miami
1450000,2,1,120,Kafr Abdo
870000,3,1,115,Miami
500000,3,1,100,Al Hadrah
250000,2,1,80,Karmous
250000,3,1,110,Agami
720000,2,1,85,Moharam Bik
1080000,3,2,180,Smoha
300000,2,2,150,Agami
600000,3,1,130,Sidi Beshr
1250000,2,2,135,Smoha
1700000,3,2,138,Smoha
400000,2,1,80,Al Hadrah
245000,2,1,100,Nakheel
850000,3,2,135,Sidi Beshr
690000,3,1,145,Agami
500000,2,1,80,Schutz
170000,2,1,75,Al Hadrah
175000,2,1,100,Agami
270000,2,1,130,Nakheel
310000,3,1,120,Nakheel
340000,2,1,120,Nakheel
350000,2,1,110,Seyouf
500000,3,1,150,Saba Pasha
120000,1,1,92,Agami
3500000,3,2,195,Sidi Gaber
1100000,3,1,150,Sidi Beshr
1950000,3,2,230,Glim
450000,2,1,70,Sidi Beshr
1600000,3,2,215,Raml Station
630000,2,1,75,Abu Qir
300000,2,1,55,Wardian
650000,3,1,120,Agami
360000,2,1,80,Moharam Bik
325000,2,1,130,Nakheel
